Candidate ID,DOJ Extended,Duration to Accept Offer,Notice Period,Offered Band,Percentage Hike Expected,Percentage Hike Offered,Joining Bonus,Gender,Candidate Source,Relevant Experience,Line of Business,Date of Birth,Joining Location,Candidate Relocation Status,HR Status
11204,TRUE,1,41,C3,14,17,FALSE,Female,Employee Referral,18,HR,05-10-2018,San Francisco,FALSE,Joined
11205,TRUE,26,86,C6,41,12,FALSE,Female,Agency,8,IT,01-12-2015,London,TRUE,Joined
11206,TRUE,20,86,C3,28,26,TRUE,Male,Employee Referral,19,IT,24-05-2013,Tokyo,TRUE,Not Joined
11207,FALSE,22,21,C5,47,30,TRUE,Male,Employee Referral,16,HR,24-04-2015,Tokyo,TRUE,Joined
11208,FALSE,23,33,C4,18,25,FALSE,Female,Direct,9,Sales,29-06-2008,San Francisco,FALSE,Joined
11209,FALSE,7,38,C4,36,40,FALSE,Female,Employee Referral,13,IT,27-10-2011,New York,TRUE,Not Joined
11210,FALSE,13,71,C0,11,41,TRUE,Female,Employee Referral,17,Sales,17-07-2018,San Francisco,TRUE,Joined
11211,TRUE,8,36,C5,39,26,TRUE,Female,Agency,18,Finance,27-12-2011,San Francisco,TRUE,Joined
11212,TRUE,2,88,C4,48,43,FALSE,Female,Agency,1,HR,09-10-2019,London,TRUE,Not Joined
11213,FALSE,10,82,C6,39,42,FALSE,Male,Direct,6,Sales,17-03-2016,Paris,FALSE,Joined
11214,TRUE,29,89,C6,34,15,TRUE,Male,Direct,2,IT,08-08-2018,London,FALSE,Not Joined
11215,TRUE,9,55,C1,22,27,TRUE,Male,Employee Referral,18,Finance,19-06-2020,New York,TRUE,Not Joined
11216,FALSE,10,37,C0,18,43,FALSE,Female,Direct,4,Sales,08-02-2008,Paris,FALSE,Not Joined
11217,FALSE,27,46,C6,26,23,FALSE,Female,Direct,10,IT,20-10-2018,New York,FALSE,Not Joined
11218,FALSE,9,88,C2,27,31,FALSE,Female,Direct,7,IT,27-11-2007,Tokyo,FALSE,Joined
11219,FALSE,8,63,C1,43,14,TRUE,Female,Direct,7,Sales,21-03-2012,New York,TRUE,Joined
11220,TRUE,11,84,C5,19,36,TRUE,Female,Direct,2,Sales,11-02-2008,Tokyo,TRUE,Not Joined
11221,FALSE,26,74,C0,34,46,TRUE,Male,Employee Referral,12,IT,19-06-2013,Tokyo,TRUE,Joined
11222,TRUE,6,34,C2,13,10,TRUE,Female,Agency,7,Marketing,17-08-2013,Tokyo,TRUE,Joined
11223,FALSE,4,15,C5,18,49,FALSE,Female,Agency,18,HR,18-03-2014,New York,TRUE,Joined
11224,TRUE,25,25,C3,22,48,FALSE,Male,Direct,14,Finance,21-05-2019,New York,FALSE,Not Joined
11225,TRUE,29,89,C0,10,25,FALSE,Female,Employee Referral,7,HR,19-08-2016,New York,TRUE,Not Joined
11226,TRUE,20,68,C6,11,25,TRUE,Male,Employee Referral,3,Finance,29-12-2019,San Francisco,TRUE,Not Joined
11227,TRUE,11,32,C3,25,31,FALSE,Male,Agency,15,Sales,21-12-2019,San Francisco,TRUE,Not Joined
11228,TRUE,18,56,C1,48,42,TRUE,Male,Direct,8,Sales,04-06-2007,Tokyo,TRUE,Not Joined
11229,TRUE,5,83,C4,36,44,FALSE,Female,Employee Referral,15,HR,27-12-2010,San Francisco,TRUE,Not Joined
11230,TRUE,19,39,C2,42,36,FALSE,Female,Agency,11,Finance,14-08-2020,New York,FALSE,Joined
11231,TRUE,11,54,C5,43,40,TRUE,Male,Agency,6,Sales,27-10-2008,Tokyo,TRUE,Joined
11232,FALSE,8,33,C2,25,27,TRUE,Male,Agency,3,HR,14-05-2017,London,TRUE,Not Joined
11233,TRUE,27,69,C3,31,35,FALSE,Male,Agency,7,IT,04-07-2014,San Francisco,TRUE,Joined
11234,FALSE,7,52,C6,31,32,FALSE,Female,Agency,11,Marketing,22-02-2012,New York,FALSE,Not Joined
11235,FALSE,13,53,C2,13,46,TRUE,Male,Direct,2,HR,28-06-2016,Tokyo,FALSE,Joined
11236,FALSE,13,52,C6,12,33,TRUE,Male,Employee Referral,1,IT,25-12-2016,London,FALSE,Joined
11237,FALSE,16,41,C2,13,36,FALSE,Female,Employee Referral,15,Sales,07-02-2020,Paris,TRUE,Joined
11238,FALSE,20,79,C2,22,29,FALSE,Male,Employee Referral,6,IT,14-05-2020,Paris,TRUE,Joined
11239,FALSE,8,72,C3,14,41,TRUE,Male,Employee Referral,5,IT,24-05-2015,New York,FALSE,Not Joined
11240,FALSE,14,19,C6,19,16,TRUE,Male,Employee Referral,16,Sales,03-08-2020,Tokyo,FALSE,Not Joined
11241,FALSE,16,60,C6,14,12,FALSE,Female,Direct,14,IT,05-06-2009,Tokyo,TRUE,Joined
11242,FALSE,20,53,C4,28,23,FALSE,Male,Agency,2,Finance,10-07-2013,Paris,TRUE,Joined
11243,TRUE,4,65,C5,44,40,TRUE,Male,Employee Referral,13,HR,13-08-2007,Paris,TRUE,Joined
11244,FALSE,5,80,C1,38,31,FALSE,Male,Direct,14,HR,25-07-2015,San Francisco,TRUE,Not Joined
11245,FALSE,21,54,C5,44,12,TRUE,Male,Employee Referral,13,Sales,15-04-2016,Paris,TRUE,Not Joined
11246,FALSE,3,35,C1,38,11,FALSE,Female,Direct,2,IT,05-12-2016,London,TRUE,Not Joined
11247,TRUE,13,57,C5,41,20,FALSE,Female,Direct,19,Marketing,05-05-2014,Tokyo,FALSE,Not Joined
11248,FALSE,20,19,C2,17,34,FALSE,Female,Direct,4,HR,26-02-2009,Paris,FALSE,Joined
11249,TRUE,21,59,C3,24,29,TRUE,Male,Direct,4,IT,26-11-2011,San Francisco,TRUE,Joined
11250,FALSE,13,37,C5,49,42,FALSE,Female,Agency,10,Sales,22-09-2007,New York,TRUE,Joined
11251,FALSE,22,22,C5,49,34,FALSE,Male,Employee Referral,18,HR,21-05-2008,New York,FALSE,Not Joined
11252,FALSE,15,53,C0,30,14,FALSE,Male,Direct,13,HR,25-02-2010,London,TRUE,Not Joined
11253,FALSE,5,44,C0,32,36,FALSE,Female,Employee Referral,19,Finance,15-09-2016,Tokyo,TRUE,Not Joined
11254,TRUE,10,85,C1,37,34,TRUE,Male,Agency,12,Finance,05-02-2017,New York,FALSE,Joined
11255,TRUE,21,27,C0,16,24,TRUE,Male,Agency,11,IT,09-02-2016,Tokyo,TRUE,Joined
11256,TRUE,6,72,C3,30,46,TRUE,Female,Employee Referral,11,HR,22-08-2009,Tokyo,FALSE,Joined
11257,FALSE,25,68,C0,35,23,TRUE,Female,Agency,15,HR,22-11-2012,New York,TRUE,Not Joined
11258,TRUE,11,30,C4,43,23,TRUE,Female,Employee Referral,7,HR,03-07-2011,Tokyo,TRUE,Not Joined
11259,FALSE,9,81,C0,19,39,FALSE,Female,Agency,17,HR,18-05-2020,Tokyo,TRUE,Joined
11260,FALSE,19,86,C2,49,49,TRUE,Male,Agency,1,Marketing,24-08-2009,New York,FALSE,Not Joined
11261,TRUE,3,81,C4,23,34,FALSE,Female,Direct,10,Marketing,19-02-2011,London,FALSE,Not Joined
11262,FALSE,1,25,C4,41,12,TRUE,Male,Employee Referral,14,Sales,13-01-2013,New York,TRUE,Not Joined
11263,TRUE,6,48,C4,46,47,TRUE,Female,Direct,12,Marketing,08-02-2014,Tokyo,FALSE,Not Joined
11264,FALSE,10,21,C2,49,32,TRUE,Female,Agency,15,Sales,09-05-2008,Paris,FALSE,Not Joined
11265,FALSE,19,76,C0,31,36,TRUE,Female,Agency,6,Finance,05-07-2019,Tokyo,TRUE,Not Joined
11266,TRUE,1,66,C6,49,45,FALSE,Male,Agency,11,IT,03-01-2020,San Francisco,FALSE,Joined
11267,TRUE,2,81,C5,49,42,FALSE,Male,Agency,13,Finance,29-06-2010,New York,FALSE,Joined
11268,FALSE,29,38,C3,24,20,TRUE,Female,Direct,17,IT,18-12-2014,London,TRUE,Joined
11269,FALSE,10,24,C2,34,37,TRUE,Male,Direct,11,IT,25-09-2008,Paris,FALSE,Not Joined
11270,TRUE,21,21,C0,17,38,TRUE,Female,Agency,17,Marketing,14-02-2013,Paris,TRUE,Not Joined
11271,TRUE,10,69,C1,21,32,FALSE,Male,Direct,19,Marketing,10-08-2008,London,TRUE,Joined
11272,FALSE,2,56,C5,49,44,TRUE,Female,Employee Referral,9,Marketing,18-01-2016,Tokyo,TRUE,Not Joined
11273,TRUE,7,28,C0,47,33,TRUE,Male,Direct,9,Finance,10-07-2019,New York,TRUE,Not Joined
11274,TRUE,27,65,C0,29,47,FALSE,Male,Employee Referral,17,Sales,26-05-2007,New York,FALSE,Not Joined
11275,TRUE,26,39,C6,24,30,FALSE,Male,Employee Referral,9,Finance,09-08-2010,London,TRUE,Joined
11276,TRUE,12,64,C0,32,13,FALSE,Male,Employee Referral,1,HR,22-05-2013,London,TRUE,Not Joined
11277,FALSE,2,34,C6,26,12,FALSE,Female,Direct,3,HR,05-06-2011,London,FALSE,Not Joined
11278,TRUE,15,58,C1,34,39,TRUE,Female,Employee Referral,19,IT,27-07-2013,San Francisco,FALSE,Not Joined
11279,FALSE,23,72,C2,33,13,TRUE,Male,Agency,12,Finance,19-05-2013,Tokyo,TRUE,Not Joined
11280,TRUE,20,35,C0,17,36,TRUE,Female,Employee Referral,4,Marketing,07-06-2014,London,FALSE,Joined
11281,TRUE,6,25,C4,38,20,FALSE,Female,Direct,19,IT,16-05-2010,London,FALSE,Joined
11282,TRUE,17,46,C2,49,26,TRUE,Male,Employee Referral,5,IT,08-03-2011,Tokyo,FALSE,Joined
11283,FALSE,15,38,C0,32,43,FALSE,Female,Direct,2,Finance,11-10-2009,San Francisco,TRUE,Joined
11284,TRUE,18,26,C3,46,20,FALSE,Female,Employee Referral,18,Marketing,01-04-2009,Tokyo,TRUE,Joined
11285,FALSE,7,48,C6,33,21,FALSE,Male,Agency,3,Sales,27-06-2016,San Francisco,TRUE,Not Joined
11286,TRUE,8,18,C0,44,23,FALSE,Female,Employee Referral,9,Marketing,03-07-2014,Paris,FALSE,Not Joined
11287,TRUE,9,45,C4,34,32,FALSE,Male,Agency,4,Sales,18-02-2013,Tokyo,TRUE,Not Joined
11288,FALSE,3,67,C0,31,13,FALSE,Female,Agency,18,Finance,22-03-2020,Tokyo,FALSE,Joined
11289,TRUE,1,82,C2,14,46,TRUE,Male,Employee Referral,11,Finance,10-08-2012,Paris,TRUE,Not Joined
11290,TRUE,24,43,C5,20,26,TRUE,Male,Agency,11,IT,22-11-2015,Tokyo,TRUE,Joined
11291,FALSE,25,59,C3,21,13,TRUE,Male,Employee Referral,1,Marketing,05-02-2019,Paris,FALSE,Not Joined
11292,TRUE,4,62,C4,33,36,TRUE,Female,Employee Referral,17,Finance,02-02-2008,San Francisco,TRUE,Not Joined
11293,TRUE,6,87,C3,25,40,TRUE,Female,Direct,17,IT,01-03-2020,Tokyo,FALSE,Joined
11294,FALSE,15,69,C6,49,41,FALSE,Female,Agency,9,IT,28-11-2020,Tokyo,TRUE,Joined
11295,TRUE,5,80,C5,21,36,FALSE,Female,Agency,14,HR,09-12-2011,New York,FALSE,Joined
11296,FALSE,7,62,C3,18,34,TRUE,Male,Employee Referral,9,IT,24-04-2015,New York,TRUE,Not Joined
11297,TRUE,27,78,C4,43,23,TRUE,Female,Direct,15,IT,12-01-2012,New York,FALSE,Joined
11298,FALSE,9,18,C3,42,43,TRUE,Female,Direct,6,Finance,11-10-2019,San Francisco,TRUE,Joined
11299,TRUE,8,67,C5,32,36,FALSE,Male,Agency,3,Marketing,15-08-2016,San Francisco,FALSE,Not Joined
11300,FALSE,3,22,C2,26,20,TRUE,Female,Direct,13,HR,10-11-2019,London,FALSE,Joined
11301,TRUE,7,68,C5,48,19,TRUE,Female,Direct,11,Sales,27-02-2009,San Francisco,FALSE,Not Joined
11302,TRUE,19,34,C2,42,48,FALSE,Male,Employee Referral,9,HR,27-11-2014,San Francisco,FALSE,Joined
11303,TRUE,26,42,C6,21,24,TRUE,Male,Employee Referral,6,Sales,07-10-2007,New York,FALSE,Not Joined
11304,FALSE,1,52,C6,26,34,FALSE,Female,Employee Referral,19,HR,06-07-2019,San Francisco,TRUE,Not Joined
11305,FALSE,5,89,C2,14,31,FALSE,Male,Agency,16,Finance,08-10-2008,San Francisco,FALSE,Not Joined
11306,TRUE,26,79,C3,14,45,TRUE,Female,Employee Referral,17,Marketing,11-12-2015,Paris,FALSE,Not Joined
11307,TRUE,1,38,C1,38,30,FALSE,Male,Employee Referral,6,Sales,06-08-2013,Paris,FALSE,Not Joined
11308,FALSE,6,38,C3,31,44,FALSE,Male,Direct,15,Finance,25-03-2020,Paris,TRUE,Not Joined
11309,TRUE,26,84,C6,48,19,FALSE,Male,Direct,6,HR,29-03-2010,London,TRUE,Not Joined
11310,TRUE,6,59,C1,41,23,TRUE,Female,Employee Referral,6,HR,06-10-2019,London,TRUE,Joined
11311,TRUE,3,58,C4,47,19,TRUE,Male,Employee Referral,19,IT,02-10-2009,San Francisco,FALSE,Not Joined
11312,TRUE,5,62,C5,36,27,TRUE,Male,Direct,14,Sales,09-08-2018,San Francisco,TRUE,Not Joined
11313,TRUE,29,78,C2,27,43,FALSE,Male,Employee Referral,11,Sales,07-12-2007,Paris,TRUE,Not Joined
11314,TRUE,10,17,C4,17,23,FALSE,Female,Agency,2,Sales,20-09-2012,London,FALSE,Joined
11315,TRUE,21,24,C0,11,21,TRUE,Female,Agency,5,IT,16-06-2016,New York,FALSE,Joined
11316,FALSE,14,88,C5,35,37,FALSE,Female,Agency,2,Finance,22-02-2008,Paris,FALSE,Not Joined
11317,FALSE,21,71,C0,40,37,FALSE,Male,Agency,16,Sales,15-08-2017,Tokyo,TRUE,Joined
11318,FALSE,17,86,C1,33,49,FALSE,Male,Agency,6,Marketing,05-12-2018,New York,FALSE,Joined
11319,FALSE,4,33,C4,37,16,TRUE,Female,Employee Referral,9,Sales,15-01-2010,Paris,FALSE,Not Joined
11320,TRUE,8,77,C6,11,13,FALSE,Female,Direct,8,Finance,08-08-2019,Paris,TRUE,Joined
11321,TRUE,6,26,C1,28,20,TRUE,Male,Direct,12,Sales,14-09-2019,San Francisco,TRUE,Not Joined
11322,FALSE,5,18,C3,44,38,FALSE,Female,Direct,19,HR,30-05-2020,Tokyo,FALSE,Joined
11323,FALSE,1,81,C1,35,38,TRUE,Female,Direct,8,IT,27-10-2016,London,FALSE,Not Joined
11324,TRUE,9,62,C5,19,45,FALSE,Female,Agency,5,IT,18-07-2015,Tokyo,TRUE,Not Joined
11325,FALSE,10,52,C0,24,11,TRUE,Female,Agency,11,Sales,02-05-2010,Tokyo,TRUE,Not Joined
11326,TRUE,16,41,C3,30,16,TRUE,Female,Direct,12,Finance,12-05-2010,Paris,TRUE,Not Joined
11327,FALSE,25,33,C0,18,41,FALSE,Male,Direct,10,IT,16-05-2009,Paris,FALSE,Not Joined
11328,FALSE,25,89,C6,49,36,FALSE,Male,Direct,11,IT,29-11-2011,Tokyo,FALSE,Not Joined
11329,TRUE,3,77,C3,37,32,TRUE,Female,Agency,18,HR,10-11-2012,Tokyo,TRUE,Not Joined
11330,TRUE,28,27,C5,39,24,FALSE,Female,Employee Referral,5,Finance,03-11-2020,London,FALSE,Joined
11331,TRUE,19,75,C0,24,16,TRUE,Male,Agency,19,HR,01-09-2016,Paris,TRUE,Joined
11332,FALSE,21,47,C1,39,30,FALSE,Female,Employee Referral,10,Sales,29-06-2020,London,TRUE,Not Joined
11333,TRUE,23,34,C0,30,42,TRUE,Female,Agency,11,IT,04-07-2018,Tokyo,TRUE,Not Joined
11334,FALSE,25,82,C5,25,48,TRUE,Female,Employee Referral,13,Sales,04-11-2016,London,FALSE,Joined
11335,FALSE,22,26,C3,23,13,TRUE,Female,Direct,19,IT,06-02-2016,London,TRUE,Not Joined
11336,FALSE,21,78,C3,24,21,TRUE,Female,Direct,5,IT,12-01-2017,Tokyo,TRUE,Joined
11337,TRUE,7,16,C1,44,47,TRUE,Female,Agency,15,Marketing,20-11-2009,London,TRUE,Joined
11338,FALSE,17,83,C2,43,27,TRUE,Male,Employee Referral,8,HR,04-07-2014,Tokyo,FALSE,Joined
11339,TRUE,19,29,C1,10,44,TRUE,Female,Employee Referral,15,IT,19-01-2017,London,FALSE,Joined
11340,FALSE,5,88,C5,38,43,TRUE,Male,Employee Referral,12,Marketing,26-07-2017,London,TRUE,Joined
11341,TRUE,6,64,C0,13,30,TRUE,Female,Direct,3,HR,01-06-2009,New York,TRUE,Joined
11342,FALSE,3,17,C2,48,42,TRUE,Male,Direct,10,IT,05-05-2017,New York,FALSE,Not Joined
11343,TRUE,5,69,C6,20,42,TRUE,Male,Direct,13,HR,19-12-2009,Paris,TRUE,Not Joined
11344,TRUE,23,54,C6,18,41,TRUE,Male,Employee Referral,7,HR,16-08-2019,Paris,TRUE,Joined
11345,FALSE,2,28,C0,40,25,FALSE,Male,Direct,16,IT,01-02-2012,Paris,FALSE,Not Joined
11346,FALSE,19,63,C0,27,11,FALSE,Female,Agency,14,Finance,02-05-2020,Tokyo,FALSE,Joined
11347,TRUE,2,51,C4,11,45,FALSE,Female,Direct,6,Marketing,11-09-2012,London,TRUE,Joined
11348,TRUE,10,77,C5,41,35,FALSE,Female,Employee Referral,9,IT,31-07-2020,Tokyo,TRUE,Not Joined
11349,FALSE,28,45,C0,26,39,TRUE,Male,Employee Referral,8,Marketing,27-03-2019,New York,FALSE,Joined
11350,TRUE,6,53,C1,48,16,TRUE,Male,Employee Referral,3,HR,01-06-2012,Paris,FALSE,Joined
11351,FALSE,16,61,C4,25,13,FALSE,Male,Employee Referral,17,Sales,16-08-2020,San Francisco,FALSE,Not Joined
11352,FALSE,23,31,C0,17,16,TRUE,Female,Direct,4,HR,14-03-2018,San Francisco,TRUE,Not Joined
11353,TRUE,2,54,C4,16,16,FALSE,Male,Agency,10,Sales,14-06-2009,Tokyo,TRUE,Joined
11354,TRUE,7,45,C3,15,33,TRUE,Female,Employee Referral,13,IT,08-05-2008,Paris,FALSE,Not Joined
11355,FALSE,18,25,C1,42,38,FALSE,Male,Agency,14,Marketing,04-05-2015,Paris,TRUE,Not Joined
11356,FALSE,16,82,C3,20,48,TRUE,Male,Direct,6,IT,22-12-2009,Paris,TRUE,Not Joined
11357,FALSE,19,61,C4,21,27,FALSE,Female,Employee Referral,1,HR,18-03-2010,Paris,TRUE,Not Joined
11358,FALSE,22,48,C5,20,21,FALSE,Female,Direct,5,Marketing,13-08-2018,Paris,TRUE,Not Joined
11359,TRUE,13,68,C4,45,19,TRUE,Male,Agency,12,Marketing,23-10-2015,Paris,FALSE,Not Joined
11360,TRUE,11,39,C2,12,21,TRUE,Female,Employee Referral,16,IT,06-12-2014,London,FALSE,Not Joined
11361,FALSE,9,80,C1,20,14,TRUE,Female,Direct,13,IT,12-03-2015,London,TRUE,Joined
11362,FALSE,13,70,C3,12,25,FALSE,Male,Direct,5,Marketing,11-09-2016,New York,FALSE,Not Joined
11363,TRUE,29,41,C4,27,15,TRUE,Female,Direct,1,Finance,07-04-2012,London,TRUE,Joined
11364,TRUE,23,20,C1,37,30,FALSE,Female,Agency,16,IT,10-05-2018,Paris,FALSE,Joined
11365,FALSE,6,46,C4,28,25,FALSE,Female,Agency,10,Marketing,31-12-2016,London,FALSE,Joined
11366,FALSE,16,55,C3,18,17,TRUE,Female,Agency,6,Finance,20-05-2011,San Francisco,TRUE,Not Joined
11367,FALSE,9,30,C0,25,35,FALSE,Male,Employee Referral,14,Marketing,24-01-2013,London,FALSE,Not Joined
11368,FALSE,21,80,C5,17,48,FALSE,Male,Direct,1,Marketing,26-03-2019,San Francisco,TRUE,Not Joined
11369,TRUE,10,49,C0,49,42,FALSE,Female,Agency,11,Marketing,09-06-2010,London,TRUE,Joined
11370,TRUE,4,57,C0,37,11,TRUE,Male,Agency,14,HR,17-02-2008,Tokyo,FALSE,Not Joined
11371,TRUE,11,48,C2,22,49,FALSE,Male,Employee Referral,2,Finance,12-06-2017,Tokyo,TRUE,Not Joined
11372,FALSE,14,64,C4,45,30,TRUE,Male,Agency,17,IT,18-08-2018,New York,TRUE,Joined
11373,FALSE,5,37,C4,24,15,FALSE,Female,Agency,7,HR,26-03-2011,San Francisco,FALSE,Not Joined
11374,TRUE,10,27,C5,15,22,TRUE,Female,Direct,9,Marketing,27-02-2017,Tokyo,TRUE,Joined
11375,FALSE,20,50,C6,34,44,FALSE,Female,Agency,10,Sales,11-06-2016,London,TRUE,Not Joined
11376,FALSE,9,86,C0,48,46,FALSE,Male,Employee Referral,18,IT,07-08-2015,London,TRUE,Not Joined
11377,FALSE,3,52,C6,30,46,TRUE,Female,Direct,16,HR,28-09-2012,London,FALSE,Joined
11378,TRUE,25,61,C5,29,42,TRUE,Male,Agency,19,HR,05-10-2016,San Francisco,FALSE,Not Joined
11379,TRUE,7,52,C0,33,33,TRUE,Female,Direct,9,IT,13-04-2013,London,TRUE,Joined
11380,FALSE,11,67,C5,33,47,FALSE,Male,Agency,11,Finance,05-02-2010,Paris,TRUE,Not Joined
11381,TRUE,11,49,C3,17,13,FALSE,Male,Direct,7,HR,10-12-2017,Tokyo,FALSE,Joined
11382,TRUE,12,88,C1,40,31,TRUE,Male,Direct,16,Sales,25-07-2009,Paris,FALSE,Joined
11383,FALSE,3,38,C3,39,26,FALSE,Male,Direct,12,IT,13-02-2019,San Francisco,FALSE,Joined
11384,FALSE,23,80,C4,13,25,FALSE,Male,Direct,14,HR,11-08-2011,San Francisco,TRUE,Not Joined
11385,FALSE,6,53,C0,10,14,FALSE,Male,Agency,11,IT,06-02-2010,London,FALSE,Not Joined
11386,TRUE,13,17,C6,43,32,FALSE,Female,Direct,14,IT,16-09-2016,Paris,FALSE,Not Joined
11387,TRUE,16,58,C2,19,45,FALSE,Male,Employee Referral,3,Sales,18-02-2009,New York,FALSE,Joined
11388,FALSE,27,31,C3,31,15,TRUE,Male,Employee Referral,10,Finance,28-08-2008,San Francisco,FALSE,Joined
11389,FALSE,13,65,C2,47,41,TRUE,Female,Direct,13,Marketing,10-10-2016,San Francisco,FALSE,Joined
11390,TRUE,10,85,C3,26,30,TRUE,Female,Direct,11,HR,14-10-2012,New York,FALSE,Joined
11391,FALSE,8,17,C4,29,12,FALSE,Female,Direct,17,IT,20-06-2011,Paris,FALSE,Not Joined
11392,FALSE,16,52,C1,32,30,TRUE,Male,Employee Referral,15,Finance,15-06-2017,San Francisco,TRUE,Not Joined
11393,TRUE,20,67,C2,31,24,FALSE,Female,Direct,2,HR,08-04-2009,Tokyo,FALSE,Not Joined
11394,FALSE,10,57,C1,32,21,FALSE,Female,Employee Referral,1,Marketing,02-02-2015,New York,FALSE,Not Joined
11395,TRUE,24,45,C0,31,29,FALSE,Female,Direct,9,Sales,09-12-2011,London,FALSE,Joined
11396,TRUE,9,79,C0,44,28,TRUE,Female,Employee Referral,4,IT,20-03-2016,San Francisco,TRUE,Joined
11397,FALSE,12,32,C0,49,20,FALSE,Female,Direct,16,IT,25-11-2014,Paris,TRUE,Not Joined
11398,TRUE,25,70,C4,36,29,FALSE,Female,Agency,11,Marketing,14-07-2018,Paris,TRUE,Not Joined
11399,TRUE,17,16,C1,47,42,TRUE,Male,Employee Referral,5,Sales,19-07-2008,San Francisco,TRUE,Not Joined
11400,TRUE,5,81,C0,23,20,FALSE,Male,Direct,16,Finance,13-06-2010,Tokyo,TRUE,Joined
11401,TRUE,15,45,C6,23,34,TRUE,Female,Direct,8,Finance,14-02-2020,Paris,TRUE,Not Joined
11402,FALSE,2,84,C5,42,45,FALSE,Female,Employee Referral,13,Marketing,12-08-2020,San Francisco,FALSE,Joined
11403,TRUE,11,65,C0,38,20,TRUE,Male,Agency,17,Marketing,18-11-2009,New York,FALSE,Not Joined
11404,TRUE,22,49,C2,33,46,TRUE,Male,Agency,18,Finance,04-11-2009,New York,TRUE,Joined
11405,TRUE,6,80,C5,21,24,TRUE,Male,Direct,3,Sales,23-05-2014,London,TRUE,Not Joined
11406,TRUE,23,61,C0,10,25,FALSE,Female,Direct,10,Marketing,12-08-2017,New York,TRUE,Joined
11407,TRUE,19,77,C3,27,34,TRUE,Male,Employee Referral,4,Finance,19-10-2017,Tokyo,FALSE,Joined
11408,FALSE,6,38,C0,38,36,FALSE,Female,Employee Referral,2,Marketing,01-02-2019,San Francisco,FALSE,Not Joined
11409,FALSE,18,85,C5,38,25,TRUE,Male,Direct,8,IT,27-02-2014,London,FALSE,Joined
11410,TRUE,5,23,C6,12,41,FALSE,Male,Employee Referral,3,HR,19-04-2020,New York,FALSE,Not Joined
11411,TRUE,25,19,C5,46,17,TRUE,Male,Agency,15,Sales,15-09-2014,San Francisco,TRUE,Not Joined
11412,TRUE,16,51,C5,44,14,FALSE,Female,Employee Referral,15,Finance,06-06-2007,Paris,TRUE,Not Joined
11413,TRUE,28,45,C5,38,16,FALSE,Male,Direct,10,HR,16-08-2018,San Francisco,FALSE,Joined
11414,TRUE,26,24,C4,14,32,TRUE,Male,Agency,14,IT,26-05-2014,New York,FALSE,Not Joined
11415,TRUE,28,25,C4,30,16,TRUE,Male,Employee Referral,15,Finance,17-05-2008,Tokyo,FALSE,Not Joined
11416,FALSE,2,65,C0,35,39,FALSE,Female,Agency,14,Finance,16-09-2019,New York,TRUE,Not Joined
11417,TRUE,28,52,C5,39,40,TRUE,Male,Employee Referral,18,IT,18-08-2014,Tokyo,TRUE,Not Joined
11418,TRUE,25,89,C5,31,19,FALSE,Female,Employee Referral,1,Marketing,11-10-2014,Paris,FALSE,Not Joined
11419,TRUE,23,29,C6,19,11,FALSE,Female,Direct,9,IT,20-12-2012,New York,TRUE,Joined
11420,FALSE,2,32,C6,33,48,TRUE,Male,Employee Referral,12,HR,09-11-2010,Tokyo,TRUE,Not Joined
11421,TRUE,1,81,C1,35,41,FALSE,Male,Employee Referral,9,HR,29-08-2014,New York,FALSE,Joined
11422,FALSE,26,89,C3,10,39,FALSE,Female,Agency,8,Finance,13-09-2008,San Francisco,TRUE,Joined
11423,FALSE,13,23,C6,26,16,TRUE,Male,Direct,11,IT,23-01-2019,London,TRUE,Joined
11424,TRUE,27,85,C5,24,41,FALSE,Male,Direct,13,Finance,09-08-2017,Paris,TRUE,Joined
11425,FALSE,25,64,C3,16,25,TRUE,Male,Direct,16,Finance,13-05-2011,San Francisco,FALSE,Not Joined
11426,TRUE,22,75,C6,48,31,TRUE,Male,Employee Referral,8,IT,22-03-2019,New York,FALSE,Joined
11427,FALSE,29,48,C2,21,49,FALSE,Female,Direct,8,HR,16-01-2018,New York,FALSE,Joined
11428,FALSE,7,20,C1,35,40,FALSE,Male,Agency,5,Sales,29-06-2007,Tokyo,TRUE,Not Joined
11429,FALSE,25,18,C0,17,31,FALSE,Female,Direct,1,HR,20-07-2015,London,FALSE,Joined
11430,TRUE,9,86,C6,47,41,FALSE,Female,Agency,10,Finance,19-10-2016,New York,FALSE,Joined
11431,TRUE,10,62,C1,48,31,TRUE,Female,Employee Referral,4,Finance,23-08-2011,Paris,TRUE,Joined
11432,FALSE,19,48,C5,13,30,TRUE,Male,Direct,4,Finance,04-08-2014,Tokyo,TRUE,Not Joined
11433,FALSE,15,85,C5,48,26,TRUE,Female,Employee Referral,12,IT,11-01-2013,London,TRUE,Joined
11434,FALSE,8,47,C2,30,18,FALSE,Male,Agency,2,IT,18-04-2013,London,FALSE,Joined
11435,FALSE,11,43,C3,29,15,TRUE,Male,Agency,14,IT,06-09-2012,London,FALSE,Joined
11436,TRUE,7,54,C5,17,28,FALSE,Female,Employee Referral,8,HR,04-03-2018,San Francisco,FALSE,Joined
11437,TRUE,5,44,C2,10,24,TRUE,Male,Direct,3,Marketing,14-08-2013,London,FALSE,Joined
11438,TRUE,15,62,C1,14,18,FALSE,Male,Direct,5,HR,22-12-2018,Tokyo,TRUE,Joined
